video_id,views,likes,duration,category,has_questions,has_exclamations,has_numbers,has_emoji,title_caps_ratio,emoji_count,title_word_count,title_char_count,clickbait_count,clickbait_ratio,has_clickbait,des_caps_ratio,des_word_count,des_char_count,des_avg_word_len,channel_word_count,channel_char_count,channel_freq,tags_count,days_since_upload,upload_month,upload_day,upload_hour,is_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,category_label
8GnxH9fCPzI,1157.0,26.0,116,9,0,0,1,0,0.11111098765445816,0,9,43,1,0.11111098765445816,1,0.03999999733333351,150,907,4.986666334222244,1,7,1,6,0,10,21,17,0,0,1,0,0,0,0,0,Science & Technology
SK95LGu5Q38,10451.0,858.0,67,9,0,0,0,0,0.0,10,10,66,0,0.0,0,0.018987340570421483,101,1001,8.188118001176436,2,17,1,17,286,1,8,4,0,0,0,1,0,0,0,0,Science & Technology
92QwyJRz9II,8139764.0,194777.0,26,9,0,0,0,1,0.0,2,7,70,1,0.14285693877580175,1,0.0,57,456,6.89473563250252,3,17,1,11,909,4,26,13,0,0,0,1,0,0,0,0,Science & Technology
124DwGLeS4U,1777.0,186.0,4007,9,0,0,1,0,0.06249996093752441,14,10,76,0,0.0,0,0.05472636543649923,191,1917,8.890051890573199,4,25,1,9,291,1,3,2,1,0,0,0,0,1,0,0,Science & Technology
yoCahVSKOho,5208.0,33.0,14,9,0,0,1,0,0.0,0,5,36,0,0.0,0,0.0,0,0,0.0,0,0,1,7,116,6,27,4,1,0,0,0,0,1,0,0,Science & Technology
TYR4jBK_PG4,2438.0,53.0,39,9,0,0,0,0,0.0,0,4,34,0,0.0,0,0.0,15,286,17.8666547555635,5,29,1,32,649,1,11,12,0,0,0,0,1,0,0,0,Science & Technology
ATgIU47V1yI,4450.0,131.0,2494,9,0,0,0,0,0.07692301775152481,15,12,74,0,0.0,0,0.037777776938271626,418,2814,5.619617090439783,3,17,1,4,6,10,15,23,0,0,0,1,0,0,0,0,Science & Technology
4Ch1bcPtPUs,1675.0,110.0,4685,9,0,0,1,0,0.23529397923883574,14,14,92,0,0.0,0,0.11929824142813189,263,2178,7.1444864203617335,2,12,1,16,11,10,10,2,1,0,0,0,0,1,0,0,Science & Technology
--ABv1azTj4,2741.0,64.0,22,9,0,0,0,0,0.0,0,6,40,1,0.16666638888935187,1,0.11627904272580401,43,246,4.65116170903216,2,12,1,11,512,5,27,0,0,1,0,0,0,0,0,0,Science & Technology
ZLOhiGZZhVs,9385251.0,351706.0,52,9,0,1,0,0,0.0,2,5,45,0,0.0,0,0.0,118,881,6.432202844728573,2,12,1,27,401,9,15,14,1,0,0,0,0,0,0,1,Science & Technology
