video_id,views,likes,duration,category,has_questions,has_exclamations,has_numbers,has_emoji,title_caps_ratio,emoji_count,title_word_count,title_char_count,clickbait_count,clickbait_ratio,has_clickbait,des_caps_ratio,des_word_count,des_char_count,des_avg_word_len,channel_word_count,channel_char_count,channel_freq,tags_count,days_since_upload,upload_month,upload_day,upload_hour,is_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,category_label
T9ViFtzplf8,71126228,127000,3572,1,0,0,0,0,0.06666662222225185,1,13,86,0,0.0,0,0.03571427295918823,27,164,5.0740721947880765,7,48,6,31,1376,1,15,0,0,0,0,0,0,0,1,0,Education
XWi0_77LSLI,5215170,26000,255,1,1,0,0,0,0.0,0,12,77,0,0.0,0,0.0,6,65,9.999983333361111,3,15,3,19,2304,7,2,0,0,0,1,0,0,0,0,0,Education
fAoAV6nTrEs,79961328,54000,893,1,1,0,0,0,0.0,2,16,95,0,0.0,0,0.0,32,182,4.687498535156707,7,48,6,25,1020,1,6,0,1,0,0,0,0,1,0,0,Education
LLsqo5THFAE,329921012,824000,3414,1,0,0,0,0,0.0,0,13,86,0,0.0,0,0.0,30,187,5.266664911111697,5,35,6,17,1889,8,20,0,0,0,0,0,1,0,0,0,Education
ytgu8uX76JA,20933817,5400,618,1,0,1,0,0,0.0,0,13,88,0,0.0,0,0.0,31,178,4.7741920083251586,6,36,1,70,172,5,3,0,0,0,0,0,0,0,1,0,Education
Gh-XKNuvvC4,419596777,1000000,3334,1,0,0,0,0,0.0,0,13,94,0,0.0,0,0.0,34,187,4.499998676470977,5,35,6,10,1840,10,8,0,0,0,0,0,1,0,0,0,Education
aXZPJ8yGbwU,3395236,85000,150,1,0,0,0,0,0.0,0,12,70,0,0.0,0,0.0,79,505,5.4050626069541,2,18,1,13,1919,7,21,0,0,0,1,0,0,0,0,0,Education
IrODhcpboW8,3472203,151000,60,1,0,0,0,0,0.0,0,4,36,0,0.0,0,0.0,34,248,6.264704039792929,2,20,1,15,4811,8,20,0,0,1,0,0,0,0,0,0,Education
ZJld-scpeXk,51578806,39000,320,1,0,0,0,0,0.06666662222225185,0,14,90,0,0.0,0,0.0,33,180,4.424241083563308,3,14,1,15,3092,5,5,0,1,0,0,0,0,1,0,0,Education
EyOA-cfhcCI,7099006,6200,2464,1,1,0,0,0,0.0,0,14,78,0,0.0,0,0.03225805411030513,31,162,4.258063142560276,6,27,1,37,899,5,7,0,1,0,0,0,0,0,0,1,Education
vZWnHiBMEBs,7080937,12000,1508,1,0,1,1,0,0.0,0,11,90,1,0.09090900826453795,1,0.0,31,178,4.677417845994244,3,20,3,32,2014,4,17,0,1,0,0,0,0,1,0,0,Education
ZcX0gl-NFFg,20274857,22000,1832,1,0,0,0,0,0.0,0,14,96,0,0.0,0,0.0,31,175,4.677417845994244,5,34,3,27,2002,4,29,0,0,0,0,1,0,0,0,0,Education
Op8A-oOMVwk,1011802,16000,369,1,0,0,0,0,0.0,0,4,25,0,0.0,0,0.0,13,83,5.230765207103687,2,10,1,4,2029,4,2,0,0,0,0,0,1,0,0,0,Education
_drDGcNMOrU,755521,1500,3785,1,0,0,0,0,0.0,0,12,85,0,0.0,0,0.0,32,182,4.718748525391085,7,45,1,31,279,1,16,0,0,0,0,0,1,0,0,0,Education
SslYF7wHo7I,9951,152,104,1,0,0,0,0,0.0,0,11,71,0,0.0,0,0.0,37,229,5.216214806428431,3,23,1,2,9,10,13,0,0,1,0,0,0,0,0,0,Education
uP4z90DOouA,22812,559,963,1,1,0,0,0,0.0,0,4,26,0,0.0,0,0.06666662222225185,13,71,4.15384295858234,3,22,1,16,9,10,13,0,0,1,0,0,0,0,0,0,Education
GZbx6HJFGu4,3495297,10000,2984,1,0,0,0,0,0.0,0,10,75,0,0.0,0,0.0,17,103,5.058820553634969,1,9,1,28,1579,6,26,0,0,0,0,0,0,0,1,0,Education
BOOQLQUnMas,45246540,68000,1801,1,0,0,0,0,0.0,0,11,84,0,0.0,0,0.0,37,186,4.054052958364065,5,34,3,19,2001,4,30,0,0,0,0,0,1,0,0,0,Education
WaLgPt8cRGk,15768994,29000,3699,1,0,0,0,0,0.0,0,12,83,0,0.0,0,0.0,35,191,4.485713004081998,5,35,6,22,1679,3,18,0,0,0,0,0,1,0,0,0,Education
PqVccyvntjw,27616,242,371,1,0,0,1,0,0.06249996093752441,0,15,92,0,0.0,0,0.06249996093752441,15,92,5.1333299111133925,2,14,1,5,40,9,12,0,1,0,0,0,0,1,0,0,Education
BWLM5oYqyMk,906624,19000,2723,1,0,0,0,0,0.0,0,12,82,0,0.0,0,0.009433961374154587,106,650,5.14150894891425,3,17,1,20,377,10,10,0,0,0,0,0,1,0,0,0,Education
ksmhlwkaPeY,18584106,29000,3700,1,0,0,1,0,0.0,0,13,77,0,0.0,0,0.0,24,142,4.9166646180564095,1,13,1,2,614,2,16,0,1,0,0,0,0,1,0,0,Education
kCHeKc2R96o,28330548,100000,3005,1,0,0,0,0,0.0,0,12,83,0,0.0,0,0.0,24,160,5.666664305556539,2,12,1,24,3345,8,25,0,0,0,0,0,1,0,0,0,Education
05dcZUK_k7I,13900869,20000,3968,1,0,1,0,0,0.0,0,12,73,0,0.0,0,0.0,37,186,4.054052958364065,5,35,6,35,1322,3,10,0,0,0,0,0,1,0,0,0,Education
YzjCssRah3E,11997116,14000,4219,1,0,0,0,0,0.058823494809708936,1,13,93,0,0.0,0,0.03225805411030513,29,178,5.137929262783013,7,48,6,27,991,2,4,0,0,0,0,0,0,0,1,0,Education
p-kAI-qOeJA,89015327,159000,1161,1,0,0,0,0,0.18749988281257324,2,14,89,0,0.0,0,0.033333322222225924,28,180,5.392855216837423,7,48,6,28,1418,12,4,0,0,0,0,0,0,0,1,0,Education
BXMW86xAjKg,10059,975,2570,1,0,0,1,0,0.0,0,10,72,0,0.0,0,0.0,16,115,5.9374962890648195,2,14,1,17,6,10,16,0,0,0,0,0,1,0,0,0,Education
Cy8rV31oUlo,294855,7500,699,1,0,0,1,0,0.0,0,8,55,0,0.0,0,0.0,34,186,4.499998676470977,1,2,1,19,18,10,4,0,0,0,0,0,0,0,1,0,Education
L96V9lOo8ec,33324903,45000,3655,1,0,0,0,0,0.0,0,12,80,0,0.0,0,0.0,33,188,4.727271294766274,5,35,6,6,1207,7,3,0,1,0,0,0,0,0,0,1,Education
B2482h_TNwg,972690,54000,2310,1,1,0,0,1,0.07692301775152481,3,12,85,0,0.0,0,0.07142855442177275,41,309,6.3902423438433305,2,16,1,33,53,8,30,0,0,0,0,0,0,0,1,0,Education
vZWnHiBMEBs,7080942,12000,1508,1,0,1,1,0,0.0,0,11,90,1,0.09090900826453795,1,0.0,31,178,4.677417845994244,3,20,3,32,2014,4,17,0,1,0,0,0,0,1,0,0,Education
YthfaWB7rk0,24208,43,228,1,0,0,0,0,0.0,0,9,63,0,0.0,0,0.0,26,168,5.4999978846161985,2,8,3,7,6,10,16,0,0,0,0,0,1,0,0,0,Education
McrvauTOJ1U,168706,10000,725,1,0,1,0,0,0.19999960000080003,0,5,34,0,0.0,0,0.018867920968316798,53,328,5.207546187255436,3,17,1,21,39,9,13,0,0,0,0,0,0,0,1,0,Education
7iITFrcNLcA,1624314,14000,217,1,0,0,0,0,0.0,0,5,25,0,0.0,0,0.0,17,94,4.588232595157297,1,11,1,12,5327,3,23,0,0,0,0,1,0,0,0,0,Education
WdnG-MAOAvs,129674,142,2381,1,0,0,0,0,0.06249996093752441,0,13,87,0,0.0,0,0.0,34,186,4.470586920415611,5,40,2,23,44,9,8,0,0,1,0,0,0,0,0,0,Education
NUMz00m8ySk,2828601,11000,230,1,0,0,0,0,0.0,0,16,95,0,0.0,0,0.0,19,148,6.631575457065549,5,36,1,29,274,1,21,0,0,0,1,0,0,0,0,0,Education
jJDHm2SY8qo,14920505,493000,2297,1,0,0,1,0,0.0499999750000125,0,16,88,2,0.12499992187504883,1,0.16666652777789354,7,54,5.857134489807872,4,23,1,10,1907,8,2,0,1,0,0,0,0,0,0,1,Education
GQcAc32asak,26838,149,259,1,0,0,1,0,0.07692301775152481,0,13,82,0,0.0,0,0.0,20,124,5.1999974000013,2,6,1,6,40,9,12,0,1,0,0,0,0,1,0,0,Education
pIZH8gBsznk,7337,512,1600,1,0,0,1,0,0.0,0,13,87,0,0.0,0,0.0,13,87,5.769226331364361,4,20,1,24,12,10,10,0,1,0,0,0,0,1,0,0,Education
v-vJ1RwK-lQ,26632,965,797,1,0,0,1,0,0.0,1,15,98,0,0.0,0,0.03225805411030513,28,193,5.678569400510929,2,12,1,10,41,9,11,0,0,0,0,0,1,0,0,0,Education
N59AY9GWOEE,633860,41000,892,1,0,0,0,1,0.0,2,13,86,0,0.0,0,0.0,18,136,6.499996388890895,3,22,1,19,718,11,4,0,0,0,0,0,0,0,1,0,Education
6Pko-X6lfVU,384206,20000,1560,1,0,0,1,0,0.0,0,15,96,0,0.0,0,0.0,10,67,5.3999946000054,4,22,2,26,58,8,25,0,0,1,0,0,0,0,0,0,Education
6ABLRRj-dTU,222228,19000,1243,1,0,1,0,0,0.0,0,6,32,0,0.0,0,0.0,59,322,4.4576263631141755,2,15,1,8,44,9,8,0,0,1,0,0,0,0,0,0,Education
D2aoL50Vx98,499703,28000,1165,1,0,0,1,0,0.0,0,13,79,0,0.0,0,0.0,11,81,5.818176528930429,4,22,2,26,69,8,14,0,0,0,0,0,1,0,0,0,Education
0aK_orhUStE,939310,3200,481,1,0,0,0,0,0.24999937500156252,0,3,20,0,0.0,0,0.11111098765445816,8,44,4.499994375007032,1,5,1,6,3746,7,21,0,0,0,1,0,0,0,0,0,Education
ze8bUYqYOao,197406,1200,2595,1,0,0,0,0,0.0,0,11,63,0,0.0,0,0.0,37,247,5.702701161432118,2,12,1,29,5,10,17,0,1,0,0,0,0,1,0,0,Education
QrnXZgFYMbk,357792,3600,5445,3,0,0,0,0,0.16666652777789354,0,9,69,0,0.0,0,0.1499999250000375,15,116,6.266662488891674,2,13,1,36,91,7,23,0,0,0,0,1,0,0,0,0,Film & Animation
jzksCOhcZog,985276,5000,6,3,0,0,0,1,0.07692301775152481,4,11,74,0,0.0,0,0.021739125708885716,44,266,4.9999988636366215,3,27,1,6,73,8,10,0,1,0,0,0,0,0,0,1,Film & Animation
C4ZP3--XhyU,960193,8200,1455,3,0,0,1,0,0.16666652777789354,0,11,68,0,0.0,0,0.15789465373965592,19,137,6.2631545983396855,1,8,1,28,269,1,26,0,1,0,0,0,0,0,0,1,Film & Animation
bBu9qVU3mKU,20308748,104000,205,3,0,0,0,0,0.0,0,8,47,0,0.0,0,0.01562499755859413,64,357,4.57812428466808,4,17,1,33,537,5,3,0,1,0,0,0,0,1,0,0,Film & Animation
HTDdIO74BuA,14821951,474000,609,3,0,0,0,0,0.0,0,9,53,0,0.0,0,0.0,49,277,4.6734684339860335,1,10,1,11,1819,10,29,0,0,0,0,0,1,0,0,0,Film & Animation
XmuG3jtXf_4,1291654,5000,5370,3,0,0,0,0,0.0,0,7,49,0,0.0,0,0.0,38,207,4.473683033241307,2,11,1,26,1306,3,26,0,0,0,0,0,0,0,1,0,Film & Animation
